rda_id,tm,ta,tx,tn,rh,wd,ws,rn,sh,si,sw,st_x,st_y
026002D003,2016-01-01,-4.4,0.7,-7.5,49.9,270.0,3.8,0.0,9.016666667,11.9,,128.9651492,37.22308462
026002D003,2016-01-02,-1.1,2.7,-5.3,73.8,270.0,5.1,0.0,8.366666667,11.3,,128.9651492,37.22308462
026002D003,2016-01-03,1.7,6.6,-1.2,65.0,270.0,3.4,0.0,8.783333333,11.1,,128.9651492,37.22308462
026002D003,2016-01-04,-1.5,1.6,-4.3,56.1,270.0,5.0,0.0,8.4,10.9,,128.9651492,37.22308462
026002D003,2016-01-05,-5.5,-2.7,-9.3,19.1,270.0,4.7,0.0,5.583333333,7.9,,128.9651492,37.22308462
026002D003,2016-01-06,-7.1,-3.7,-9.6,46.9,270.0,4.9,0.0,8.916666667,11.6,,128.9651492,37.22308462
026002D003,2016-01-07,-8.4,-4.9,-11.1,50.1,270.0,3.8,0.0,9.116666667,12.5,,128.9651492,37.22308462
026002D003,2016-01-08,-9.8,-5.3,-12.5,47.5,270.0,3.1,0.0,9.033333333,12.6,,128.9651492,37.22308462
026002D003,2016-01-09,-8.3,-4.3,-10.7,65.3,270.0,4.1,0.0,8.916666667,12.6,,128.9651492,37.22308462
026002D003,2016-01-10,-6.4,-3.1,-8.8,61.0,270.0,4.5,0.0,7.5,11.0,,128.9651492,37.22308462
026002D003,2016-01-11,-7.7,-3.9,-9.8,28.6,270.0,2.6,0.0,8.966666667,12.5,,128.9651492,37.22308462
026002D003,2016-01-12,-8.1,-3.7,-11.9,26.5,270.0,3.0,0.0,8.783333333,12.9,,128.9651492,37.22308462
026002D003,2016-01-13,-10.7,-7.5,-13.9,70.9,270.0,4.7,0.0,8.416666667,12.7,,128.9651492,37.22308462
026002D003,2016-01-14,-10.5,-7.4,-13.3,63.7,270.0,4.7,0.0,8.466666667,12.6,,128.9651492,37.22308462
026002D003,2016-01-15,-8.0,-5.1,-10.3,70.6,270.0,2.9,0.0,8.116666667,10.0,,128.9651492,37.22308462
026002D003,2016-01-16,-5.1,-1.5,-8.1,57.2,270.0,1.2,0.0,6.45,8.8,,128.9651492,37.22308462
026002D003,2016-01-17,-3.3,-1.7,-6.5,80.0,247.5,1.1,0.0,0.0,3.1,,128.9651492,37.22308462
026002D003,2016-01-18,-9.7,-2.1,-19.2,78.2,270.0,5.9,0.0,3.55,6.3,,128.9651492,37.22308462
026002D003,2016-01-19,-19.0,-15.6,-22.1,57.4,270.0,8.2,0.0,9.4,14.0,,128.9651492,37.22308462
026002D003,2016-01-20,-11.3,-4.4,-19.9,48.2,292.5,2.7,0.0,9.266666667,12.0,,128.9651492,37.22308462
026002D003,2016-01-21,-8.3,-4.7,-11.9,27.3,292.5,2.1,0.0,3.833333333,7.8,,128.9651492,37.22308462
026002D003,2016-01-22,-10.0,-6.3,-11.9,29.4,270.0,3.0,0.0,8.55,11.0,,128.9651492,37.22308462
026002D003,2016-01-23,-15.5,-11.7,-21.5,36.6,270.0,4.1,0.0,7.883333333,13.3,,128.9651492,37.22308462
026002D003,2016-01-24,-20.4,-16.3,-24.7,50.6,270.0,5.0,0.0,9.5,14.2,,128.9651492,37.22308462
026002D003,2016-01-25,-14.3,-9.5,-19.5,49.5,270.0,5.6,0.0,9.516666667,14.6,,128.9651492,37.22308462
026002D003,2016-01-26,-9.9,-6.5,-13.6,70.6,270.0,6.7,0.0,9.233333333,14.2,,128.9651492,37.22308462
026002D003,2016-01-27,-6.6,-2.1,-9.4,55.4,270.0,4.2,0.0,9.366666667,13.1,,128.9651492,37.22308462
026002D003,2016-01-28,-5.1,-2.0,-9.1,38.6,225.0,1.1,0.0,0.016666667,3.1,,128.9651492,37.22308462
026002D003,2016-01-29,-5.2,-4.1,-6.7,91.8,112.5,1.5,0.0,0.0,1.4,,128.9651492,37.22308462
026002D003,2016-01-30,-4.3,-1.5,-5.6,88.5,247.5,1.6,0.0,0.516666667,4.6,,128.9651492,37.22308462
026002D003,2016-01-31,-7.2,-4.9,-10.3,43.6,270.0,3.8,0.0,8.9,13.2,,128.9651492,37.22308462
026002D003,2016-02-01,-9.0,-4.9,-12.4,34.4,292.5,3.1,0.0,9.6,15.4,,128.9651492,37.22308462
026002D003,2016-02-02,-9.0,-2.6,-13.0,39.3,270.0,2.5,0.0,9.783333333,16.1,,128.9651492,37.22308462
026002D003,2016-02-03,-8.6,-4.5,-12.6,41.2,270.0,3.9,0.0,9.85,16.3,,128.9651492,37.22308462
026002D003,2016-02-04,-7.5,-3.6,-10.7,64.1,270.0,5.5,0.0,9.8,16.3,,128.9651492,37.22308462
026002D003,2016-02-05,-8.0,-4.5,-10.2,36.6,270.0,4.1,0.0,9.583333333,14.0,,128.9651492,37.22308462
026002D003,2016-02-06,-8.9,-4.5,-11.5,72.3,247.5,2.5,0.0,7.933333333,15.0,,128.9651492,37.22308462
