rda_id,tm,ta,tx,tn,rh,wd,ws,rn,sh,si,sw,st_x,st_y
546805A001,2019-01-01,-0.6,1.9,-3.0,73.7,225.0,2.7,0.0,1.083333333,4.6,30.03,127.0238374,34.72791002
546805A001,2019-01-02,-0.5,3.3,-3.1,70.9,157.5,2.5,0.0,7.05,9.9,29.95,127.0238374,34.72791002
546805A001,2019-01-03,-1.4,5.3,-7.8,67.5,180.0,2.3,0.0,9.033333333,12.7,29.96,127.0238374,34.72791002
546805A001,2019-01-04,-2.5,4.9,-9.7,74.0,90.0,1.2,0.0,1.316666667,4.2,29.87,127.0238374,34.72791002
546805A001,2019-01-05,2.1,6.6,-2.9,62.9,67.5,2.7,0.0,4.65,7.7,29.82,127.0238374,34.72791002
546805A001,2019-01-06,0.3,6.2,-3.5,47.6,135.0,2.7,0.0,8.533333333,12.8,29.83,127.0238374,34.72791002
546805A001,2019-01-07,0.9,5.8,-3.9,68.8,157.5,2.7,0.0,8.583333333,11.7,29.78,127.0238374,34.72791002
546805A001,2019-01-08,0.7,5.1,-2.2,68.3,135.0,3.4,0.0,8.616666667,12.1,29.75,127.0238374,34.72791002
546805A001,2019-01-09,-1.5,4.0,-5.9,51.9,157.5,1.5,0.0,4.916666667,8.6,29.67,127.0238374,34.72791002
546805A001,2019-01-10,1.6,6.2,-1.7,58.9,157.5,2.3,0.0,4.8,9.6,29.64,127.0238374,34.72791002
546805A001,2019-01-11,3.0,9.2,-1.8,66.8,135.0,1.4,0.0,7.033333333,11.7,29.59,127.0238374,34.72791002
546805A001,2019-01-12,3.2,8.6,-2.4,88.7,202.5,1.8,1.5,6.616666667,10.4,29.49,127.0238374,34.72791002
546805A001,2019-01-13,2.3,8.0,-3.8,74.5,270.0,2.3,0.0,8.85,12.5,29.62,127.0238374,34.72791002
546805A001,2019-01-14,0.2,10.1,-7.1,76.5,292.5,1.0,0.0,8.483333333,12.7,29.69,127.0238374,34.72791002
546805A001,2019-01-15,2.0,6.8,-2.8,75.0,247.5,3.0,0.0,5.466666667,9.8,29.65,127.0238374,34.72791002
546805A001,2019-01-16,-2.5,2.0,-6.0,62.3,157.5,3.2,0.0,9.116666667,14.0,29.6,127.0238374,34.72791002
546805A001,2019-01-17,0.9,4.9,-3.7,66.1,225.0,2.5,0.0,9.016666667,13.1,29.56,127.0238374,34.72791002
