rda_id,tm,ta,tx,tn,rh,wd,ws,rn,sh,si,sw,st_x,st_y
7418620,2019-01-01,-4.3,-1.4,-8.0,65.4,270.0,3.2,0.0,2.3,4.9,,127.9444678,36.43992226
7418620,2019-01-02,-4.8,0.5,-8.8,52.2,270.0,2.9,0.0,7.633333333,8.5,,127.9444678,36.43992226
7418620,2019-01-03,-5.1,2.8,-10.4,50.5,270.0,1.3,0.0,7.916666667,8.7,,127.9444678,36.43992226
7418620,2019-01-04,-4.0,3.1,-12.0,54.3,270.0,1.4,0.0,5.7,6.4,,127.9444678,36.43992226
7418620,2019-01-05,-1.7,2.7,-8.0,49.2,270.0,2.3,0.0,7.633333333,8.1,,127.9444678,36.43992226
7418620,2019-01-06,-4.5,3.4,-10.8,45.0,247.5,1.5,0.0,7.1,8.2,,127.9444678,36.43992226
7418620,2019-01-07,-3.2,2.9,-9.2,59.9,270.0,2.0,0.0,6.983333333,8.1,,127.9444678,36.43992226
7418620,2019-01-08,-2.7,1.2,-7.0,50.6,270.0,3.8,0.0,7.966666667,8.6,,127.9444678,36.43992226
7418620,2019-01-09,-6.4,1.8,-13.8,45.1,270.0,0.9,0.0,5.333333333,7.6,,127.9444678,36.43992226
7418620,2019-01-10,-2.6,2.1,-6.6,52.3,270.0,2.4,0.0,0.816666667,5.6,,127.9444678,36.43992226
7418620,2019-01-11,0.0,7.0,-7.0,64.0,90.0,0.9,0.0,6.9,8.3,,127.9444678,36.43992226
7418620,2019-01-12,1.2,6.6,-4.9,76.5,270.0,1.0,0.0,3.3,6.1,,127.9444678,36.43992226
7418620,2019-01-13,-1.5,7.3,-7.9,70.6,270.0,0.9,0.0,7.466666667,8.6,,127.9444678,36.43992226
7418620,2019-01-14,-2.2,4.4,-7.8,78.7,270.0,1.1,0.0,3.683333333,7.2,,127.9444678,36.43992226
7418620,2019-01-15,-1.9,3.1,-7.3,72.7,270.0,3.5,0.0,3.216666667,5.7,,127.9444678,36.43992226
7418620,2019-01-16,-6.3,-1.3,-10.9,55.3,270.0,3.1,0.0,7.15,9.2,,127.9444678,36.43992226
7418620,2019-01-17,-1.9,2.4,-4.9,62.0,270.0,3.4,0.0,4.033333333,6.4,,127.9444678,36.43992226
7418620,2019-01-18,-2.1,5.7,-7.7,65.4,270.0,1.4,0.0,7.95,9.0,,127.9444678,36.43992226
7418620,2019-01-19,-0.3,7.2,-6.5,60.5,270.0,0.5,0.0,4.016666667,8.0,,127.9444678,36.43992226
7418620,2019-01-20,-0.4,2.0,-5.1,45.2,270.0,4.7,0.0,8.166666667,9.9,,127.9444678,36.43992226
7418620,2019-01-21,-2.1,4.0,-8.7,55.1,270.0,4.1,0.0,6.666666667,9.0,,127.9444678,36.43992226
7418620,2019-01-22,1.8,7.1,-3.5,60.2,270.0,3.1,0.0,7.516666667,9.4,,127.9444678,36.43992226
7418620,2019-01-23,2.0,7.2,-3.7,53.2,270.0,3.1,0.0,5.95,8.6,,127.9444678,36.43992226
