rda_id,tm,ta,tx,tn,rh,wd,ws,rn,sh,si,sw,st_x,st_y
2109130,2014-12-23,-5.4,-2.1,-9.8,73.4,180.0,1.7,0.2,,9.1,,128.7374833,37.61906564
2328150,2014-12-23,-8.5,0.0,-18.1,79.5,180.0,0.9,0.0,,4.6,,128.4491865,37.53729551
2329410,2014-12-23,-6.9,0.8,-18.2,80.7,247.5,1.8,0.1,,4.7,8.59,128.5943015,37.67005569
2352700,2014-12-23,-4.8,-1.5,-9.9,69.5,0.0,2.4,0.0,0.0,7.4,7.0,129.0052809,37.33551752
2508450,2014-12-23,-8.6,-0.3,-18.8,88.2,90.0,0.7,0.5,0.0,5.5,,128.3802354,37.71752177
5348330,2014-12-23,6.3,9.7,4.0,74.2,270.0,0.3,0.0,3.566666667,3.3,29.16,126.4560881,34.96849647
5798240,2014-12-23,-0.7,-0.3,-1.2,86.8,112.5,1.5,0.0,3.7,8.1,,126.6695858,35.77281371
5908340,2014-12-23,-3.0,5.3,-12.0,84.2,180.0,0.6,0.1,5.8,4.8,,127.5284342,35.4385123
7418620,2014-12-23,-5.8,2.6,-13.8,79.2,,0.2,0.0,0.466666667,5.8,,127.9444678,36.43992226
7668510,2014-12-23,2.7,6.3,-1.4,45.5,270.0,4.1,0.0,6.116666667,8.5,23.37,129.3959598,36.56831662
137180A001,2014-12-23,-3.3,3.3,-10.9,89.1,,0.0,0.0,,,10.49,127.0899665,37.46541095
200821A001,2014-12-23,-9.1,-1.3,-17.6,75.2,,0.0,0.0,,4.8,,127.7537716,37.93400004
209802A001,2014-12-23,-8.8,-0.4,-17.2,83.9,90.0,0.6,0.0,,5.4,18.63,127.6944895,38.11013014
210852A001,2014-12-23,2.4,7.4,-3.4,43.8,157.5,1.2,0.0,8.55,28.5,,128.844019,37.852421
215821A001,2014-12-23,2.1,6.1,-2.5,47.4,270.0,4.0,0.0,4.083333333,,,128.6336087,38.07490831
217060A001,2014-12-23,1.9,7.4,-5.0,47.8,202.5,0.3,0.0,4.533333333,14.7,10.3,128.5997099,38.16919465
220844A001,2014-12-23,-5.6,1.6,-12.8,83.2,,0.0,0.0,1.216666667,0.0,14.44,127.9150318,37.29576924
225874A001,2014-12-23,-7.2,2.0,-15.7,84.5,112.5,0.3,0.0,2.416666667,4.2,24.35,127.9606639,37.5275073
230802A001,2014-12-23,-5.2,2.2,-13.4,80.0,,0.0,0.0,2.5,5.4,19.88,128.4771645,37.1676363
232803A001,2014-12-23,-8.8,0.4,-16.8,72.8,202.5,0.3,0.0,6.583333333,6.5,20.4,128.3940232,37.37715701
233852A001,2014-12-23,-3.5,3.6,-13.4,73.3,112.5,2.0,1.0,8.516666667,0.8,,128.6539509,37.42332516
233852A002,2014-12-23,-4.2,1.4,-11.0,68.7,270.0,3.5,0.0,,5.6,,128.8763287,37.50471847
235802A001,2014-12-23,-3.2,3.6,-11.0,66.5,,0.0,0.0,6.883333333,7.3,19.89,128.9748558,37.15619045
240813A001,2014-12-23,3.9,8.8,-2.9,45.3,22.5,0.6,0.0,6.416666667,7.0,22.07,129.1188242,37.48520158
245832A001,2014-12-23,4.8,9.2,-0.5,42.7,157.5,0.5,0.0,5.516666667,8.6,24.18,129.2311242,37.3841663
250802A001,2014-12-23,-7.6,1.3,-16.5,81.9,135.0,0.2,0.0,3.333333333,6.2,9.88,127.8594367,37.70566205
252805A001,2014-12-23,-5.4,2.5,-14.3,75.6,180.0,0.6,0.0,,6.5,5.48,128.1670187,38.05974521
255840A001,2014-12-23,-1.7,0.8,-12.0,76.1,225.0,2.2,0.0,,6.2,7.98,128.08108,38.15287
255840A002,2014-12-23,-5.1,1.1,-15.1,76.7,180.0,1.6,0.0,3.816666667,6.6,5.37,128.08334,38.17512
269804A001,2014-12-23,-6.9,2.2,-14.7,84.8,202.5,0.1,1.5,0.3,6.4,12.91,127.761758,36.91366672
269811A001,2014-12-23,-6.0,2.2,-15.9,85.8,270.0,1.1,0.0,,6.2,,127.25026,38.20324
312831A001,2014-12-23,-2.8,4.7,-8.4,94.0,,0.0,0.0,0.966666667,5.3,,127.4940871,36.12584951
320862A001,2014-12-23,-1.7,3.7,-6.6,92.0,0.0,0.4,0.0,0.683333333,5.5,,127.0856029,36.22795329
321916A001,2014-12-23,-2.8,4.7,-9.1,87.7,247.5,0.2,0.0,0.716666667,4.2,21.98,127.2772604,36.26169176
323814A001,2014-12-23,-4.4,0.8,-9.5,94.3,180.0,0.2,1.0,0.033333333,4.3,36.18,126.84263,36.25915193
323891D002,2014-12-23,0.9,6.9,-4.6,80.8,135.0,0.9,0.0,2.183333333,7.0,,127.0455908,35.82881171
330846A001,2014-12-23,-4.3,2.4,-11.6,,,0.0,0.0,,,,127.2072183,36.77527045
336812A001,2014-12-23,-4.2,2.9,-13.0,85.3,112.5,0.3,0.0,0.366666667,5.5,27.68,126.9679648,36.8257332
339814A001,2014-12-23,-4.6,1.7,-10.3,94.2,,0.0,0.0,,2.1,,127.2814149,36.57488279
340861A001,2014-12-23,-0.8,5.2,-7.6,87.0,202.5,0.9,0.0,0.0,5.3,29.74,126.8144527,36.74209553
343808A001,2014-12-23,-2.0,4.2,-9.8,41.2,135.0,0.4,3.0,0.866666667,,,126.649689,36.91377233
345802A001,2014-12-23,-3.7,4.0,-11.8,90.7,67.5,1.0,0.0,0.0,39.5,24.01,126.7957,36.42545691
350808A001,2014-12-23,-0.3,5.9,-6.0,87.0,90.0,1.1,0.0,0.833333333,1.8,32.14,126.5792136,36.60263287
355831A001,2014-12-23,-0.2,5.9,-5.1,55.4,,0.0,0.0,0.0,,,126.5660111,36.39115745
357903A001,2014-12-23,2.1,5.8,-3.4,84.9,90.0,1.2,2.0,5.6,,29.27,126.3047795,36.73285422
363844A001,2014-12-23,-3.5,2.9,-9.4,78.9,180.0,0.4,0.0,2.15,6.1,26.01,127.5064587,36.58794453
363883B001,2014-12-23,-5.5,2.0,-14.0,87.6,67.5,0.4,0.5,1.8,7.2,28.26,127.4650762,36.72304781
365803A001,2014-12-23,-5.0,1.4,-11.2,87.3,67.5,0.3,0.5,1.1,5.8,,127.429773,36.85385909
370853A001,2014-12-23,-4.5,4.0,-10.9,79.3,157.5,0.2,1.0,,5.8,12.72,127.7163816,36.20687858
373805A001,2014-12-23,-2.9,4.2,-8.6,90.8,22.5,0.1,0.0,0.966666667,4.7,28.27,127.5965388,36.29997005
380959A001,2014-12-23,-6.1,3.3,-13.6,83.7,135.0,0.3,1.0,2.416666667,5.8,19.06,127.8972865,36.95015045
390874A001,2014-12-23,-6.5,0.3,-13.4,78.6,0.0,0.4,0.0,3.216666667,6.8,7.54,128.176683,37.161568
409871A001,2014-12-23,-1.5,4.2,-9.9,85.5,202.5,0.6,0.5,0.85,4.9,,126.4603449,37.2528839
409911A001,2014-12-23,3.5,8.0,-7.3,69.8,225.0,2.6,0.0,4.883333333,5.6,,124.71063,37.95742
411801A001,2014-12-23,-1.7,4.1,-8.6,79.4,292.5,1.0,0.0,0.0,4.5,,126.7007005,37.67453786
412040A002,2014-12-23,-2.6,3.7,-9.0,77.1,90.0,0.3,0.0,1.716666667,22.1,,126.8703672,37.64918645
413813A001,2014-12-23,-3.6,3.9,-11.3,79.2,112.5,0.4,0.0,1.75,6.2,,126.7961808,37.76469896
415743A001,2014-12-23,-1.3,5.2,-8.9,79.6,90.0,0.3,0.0,0.9,2.7,,126.55615,37.69489264
425320A001,2014-12-23,0.0,4.4,-5.1,79.7,247.5,0.2,0.0,1.45,28.9,34.41,126.5911897,37.2489298
426170A001,2014-12-23,-0.5,3.9,-5.6,76.6,157.5,0.5,0.0,1.683333333,4.5,28.6,126.8445416,37.3003566
429843A001,2014-12-23,-0.9,5.1,-8.3,76.1,,0.0,0.0,1.416666667,5.1,,126.807902,37.40104444
441707D001,2014-12-23,-1.7,3.7,-7.0,75.5,90.0,0.4,0.0,0.766666667,4.7,,126.9929954,37.27360979
445891A001,2014-12-23,-1.1,3.7,-6.2,79.8,157.5,0.9,1.0,0.083333333,5.7,26.76,126.9500418,37.22030942
449872A001,2014-12-23,-6.1,-0.4,-12.6,85.6,,,0.0,0.333333333,4.1,17.67,127.2989065,37.17386765
451873A001,2014-12-23,-5.2,2.7,-13.5,90.2,135.0,0.2,0.0,0.033333333,4.1,24.41,126.980651,37.01257792
456871A001,2014-12-23,-3.9,1.5,-9.6,79.2,180.0,1.6,0.0,0.616666667,4.2,,127.2877656,37.02392661
464030A001,2014-12-23,-4.0,1.9,-10.3,77.6,90.0,0.2,0.0,0.816666667,1.2,,127.2339451,37.43231543
467800A001,2014-12-23,-4.5,1.0,-10.4,80.1,157.5,0.1,0.0,1.3,2.3,20.21,127.433055,37.27261294
469803A001,2014-12-23,-6.4,0.8,-12.8,85.5,,0.0,1.0,1.6,,,127.637965,37.25226437
472830A001,2014-12-23,-4.1,3.6,-11.6,79.2,225.0,0.2,1.0,3.4,4.3,,127.1932723,37.64977509
476801A001,2014-12-23,-4.3,0.3,-10.9,71.4,135.0,0.3,0.0,3.283333333,5.6,29.89,127.512955,37.50897636
477802A001,2014-12-23,-7.1,1.0,-15.3,77.8,,0.0,0.0,0.0,2.5,23.84,127.5006372,37.84621729
482841A001,2014-12-23,-5.3,1.6,-13.1,73.3,,0.0,0.0,1.766666667,10.6,9.99,126.972699,37.82046587
486803A001,2014-12-23,-6.3,2.8,-15.0,76.0,,0.0,0.0,1.583333333,14.8,,127.0784323,38.08436329
487915A001,2014-12-23,-4.7,2.6,-13.0,82.4,270.0,0.8,0.5,6.15,1.9,23.93,127.2257303,37.92364997
513842A001,2014-12-23,3.5,9.4,-0.5,83.5,225.0,0.5,0.0,5.95,8.2,32.88,126.4679634,35.28227349
515804A001,2014-12-23,1.1,7.3,-2.7,90.3,180.0,0.7,0.5,6.033333333,8.7,33.24,126.795953,35.3185035
516821A001,2014-12-23,-0.9,6.3,-4.9,86.4,180.0,0.6,0.0,5.933333333,8.8,23.24,127.3034442,35.27364729
519822A001,2014-12-23,0.7,7.9,-4.1,87.1,270.0,0.4,0.5,,8.5,37.63,127.0706518,34.97350569
520821F001,2014-12-23,3.9,9.2,1.6,75.5,0.0,1.1,2.0,,0.8,,126.7474755,35.02371396
520853A003,2014-12-23,3.1,8.6,-2.0,84.8,,,0.0,,9.9,,126.7484046,34.95821473
520892A001,2014-12-23,3.7,8.3,0.4,81.6,,,0.0,,10.1,,126.6064416,34.94379189
520943A002,2014-12-23,5.2,13.7,1.3,72.1,,,0.0,,9.8,,126.6013694,35.04004243
525811A001,2014-12-23,3.3,8.9,0.6,77.9,90.0,0.6,3.5,7.25,8.3,38.84,126.5417296,35.05217379
526821A001,2014-12-23,3.7,9.3,-0.2,71.6,202.5,0.7,0.0,6.816666667,9.3,34.42,126.67312,34.82528371
