rda_id,tm,ta,tx,tn,rh,wd,ws,rn,sh,si,sw,st_x,st_y
482841A001,2021-01-01,-7.4,1.9,-14.8,72.7,67.5,0.3,0.0,7.233333333,9.7,11.78,126.972699,37.82046587
482841A001,2021-01-02,-7.1,-0.7,-14.6,50.4,90.0,1.1,0.0,8.333333333,10.4,10.2,126.972699,37.82046587
482841A001,2021-01-03,-9.0,-1.0,-15.8,59.6,112.5,0.4,0.0,5.95,8.2,6.98,126.972699,37.82046587
482841A001,2021-01-04,-6.7,0.5,-15.1,62.3,225.0,0.3,0.0,5.866666667,8.1,4.57,126.972699,37.82046587
482841A001,2021-01-05,-6.7,-1.8,-15.0,62.0,90.0,1.0,0.0,8.433333333,10.8,6.53,126.972699,37.82046587
482841A001,2021-01-06,-9.6,-2.1,-17.7,63.4,22.5,1.1,0.0,8.15,10.9,4.18,126.972699,37.82046587
482841A001,2021-01-07,-14.7,-8.6,-18.4,52.6,112.5,2.1,0.0,8.5,11.0,4.13,126.972699,37.82046587
482841A001,2021-01-08,-16.7,-10.9,-22.3,51.6,157.5,1.1,0.0,8.483333333,11.3,2.5,126.972699,37.82046587
482841A001,2021-01-09,-15.2,-7.0,-22.3,59.5,90.0,0.7,0.0,7.85,10.1,1.96,126.972699,37.82046587
482841A001,2021-01-10,-11.6,-2.6,-19.9,64.5,157.5,0.2,0.0,7.05,9.9,2.02,126.972699,37.82046587
482841A001,2021-01-11,-10.2,-3.8,-16.3,74.1,,0.0,0.0,0.0,4.3,2.06,126.972699,37.82046587
482841A001,2021-01-12,-8.4,1.2,-15.7,87.4,,0.3,0.0,2.033333333,5.6,2.18,126.972699,37.82046587
482841A001,2021-01-13,-0.8,8.1,-7.2,91.6,45.0,0.7,1.0,3.933333333,6.4,3.41,126.972699,37.82046587
482841A001,2021-01-14,-2.9,7.5,-10.2,73.4,0.0,0.2,0.0,7.583333333,8.9,4.49,126.972699,37.82046587
482841A001,2021-01-15,2.1,10.2,-6.5,77.8,45.0,1.5,0.0,0.0,2.2,5.3,126.972699,37.82046587
482841A001,2021-01-16,-5.3,-0.8,-11.8,63.4,90.0,1.1,0.0,8.233333333,10.2,6.79,126.972699,37.82046587
482841A001,2021-01-17,-8.7,-0.6,-16.4,65.5,22.5,0.6,0.0,7.683333333,10.9,4.58,126.972699,37.82046587
482841A001,2021-01-18,-5.9,0.4,-11.2,73.9,112.5,1.4,1.5,3.416666667,4.0,4.01,126.972699,37.82046587
482841A001,2021-01-19,-10.1,-0.8,-17.8,58.7,,0.0,0.0,8.6,11.3,3.66,126.972699,37.82046587
482841A001,2021-01-20,-5.4,7.0,-14.6,65.7,0.0,0.3,0.0,8.266666667,10.5,3.15,126.972699,37.82046587
482841A001,2021-01-21,2.4,8.5,-2.0,75.4,90.0,0.1,5.5,0.0,3.0,4.71,126.972699,37.82046587
482841A001,2021-01-22,3.8,6.2,0.8,99.1,225.0,0.2,0.0,0.0,2.7,11.84,126.972699,37.82046587
482841A001,2021-01-23,4.5,10.7,-0.9,78.3,202.5,0.8,0.0,5.666666667,8.6,18.6,126.972699,37.82046587
482841A001,2021-01-24,3.1,13.9,-4.1,79.7,157.5,0.1,0.0,7.95,11.4,21.17,126.972699,37.82046587
482841A001,2021-01-25,2.9,14.6,-3.5,80.2,0.0,0.2,0.0,5.933333333,9.4,21.95,126.972699,37.82046587
482841A001,2021-01-26,2.6,7.2,-2.8,94.8,67.5,0.4,0.5,0.0,2.4,22.71,126.972699,37.82046587
482841A001,2021-01-27,-0.1,6.4,-5.6,62.6,135.0,0.7,0.0,7.816666667,11.5,21.59,126.972699,37.82046587
482841A001,2021-01-28,-4.1,0.8,-11.0,70.6,90.0,2.4,1.0,3.983333333,7.2,19.5,126.972699,37.82046587
482841A001,2021-01-29,-10.4,-4.7,-15.4,50.2,90.0,0.9,0.0,9.05,13.1,17.11,126.972699,37.82046587
482841A001,2021-01-30,-3.7,4.3,-13.5,66.8,157.5,0.6,0.0,5.783333333,8.9,15.2,126.972699,37.82046587
482841A001,2021-01-31,-0.5,8.6,-10.0,70.1,315.0,0.5,0.0,5.566666667,9.5,14.44,126.972699,37.82046587
482841A001,2021-02-01,4.7,11.6,-3.5,80.3,67.5,1.4,0.5,3.85,8.1,17.15,126.972699,37.82046587
482841A001,2021-02-02,-5.7,-1.9,-9.9,49.8,90.0,2.0,0.0,8.466666667,13.0,18.23,126.972699,37.82046587
482841A001,2021-02-03,-5.3,1.8,-13.8,75.9,22.5,1.2,0.0,7.466666667,12.5,16.01,126.972699,37.82046587
482841A001,2021-02-04,-6.4,0.1,-14.1,64.7,67.5,0.6,3.0,9.116666667,3.4,15.38,126.972699,37.82046587
482841A001,2021-02-05,-2.0,5.6,-11.3,83.9,22.5,1.0,0.0,1.766666667,5.5,15.2,126.972699,37.82046587
482841A001,2021-02-06,5.9,10.9,0.1,85.1,22.5,1.3,0.0,2.216666667,6.3,18.14,126.972699,37.82046587
482841A001,2021-02-07,3.4,8.5,-5.5,71.5,90.0,1.2,0.0,6.783333333,10.6,22.09,126.972699,37.82046587
482841A001,2021-02-08,-4.0,1.4,-9.0,52.9,112.5,1.5,0.0,9.316666667,14.6,20.27,126.972699,37.82046587
482841A001,2021-02-09,-3.2,5.3,-10.6,65.1,67.5,0.6,0.0,9.283333333,14.2,18.57,126.972699,37.82046587
482841A001,2021-02-10,0.2,8.2,-6.6,84.7,45.0,0.4,0.0,1.616666667,6.3,18.07,126.972699,37.82046587
482841A001,2021-02-11,1.8,10.9,-3.9,82.6,225.0,0.1,0.0,6.066666667,9.6,18.77,126.972699,37.82046587
482841A001,2021-02-12,2.0,15.2,-6.2,74.1,112.5,0.2,0.0,9.116666667,13.0,19.13,126.972699,37.82046587
482841A001,2021-02-13,2.8,15.7,-6.2,70.1,112.5,0.2,0.0,9.15,13.0,19.29,126.972699,37.82046587
482841A001,2021-02-14,5.8,14.8,-1.5,64.7,22.5,0.2,0.0,1.6,6.5,19.79,126.972699,37.82046587
482841A001,2021-02-15,1.3,6.0,-6.0,67.6,90.0,2.1,0.5,5.95,11.0,20.3,126.972699,37.82046587
482841A001,2021-02-16,-5.2,0.1,-9.9,53.9,90.0,1.9,0.0,4.083333333,8.9,19.01,126.972699,37.82046587
482841A001,2021-02-17,-8.3,-3.7,-11.2,41.0,112.5,2.9,0.0,9.566666667,15.8,17.24,126.972699,37.82046587
482841A001,2021-02-18,-6.6,0.4,-12.9,46.6,135.0,0.9,0.0,9.666666667,15.7,15.44,126.972699,37.82046587
482841A001,2021-02-19,-0.8,8.2,-11.7,71.4,22.5,1.7,0.0,4.95,9.6,14.82,126.972699,37.82046587
482841A001,2021-02-20,7.4,15.5,-2.0,65.2,45.0,1.2,0.0,9.283333333,14.6,17.61,126.972699,37.82046587
482841A001,2021-02-21,7.2,18.0,-2.8,72.3,22.5,1.4,0.0,9.3,13.8,19.75,126.972699,37.82046587
482841A001,2021-02-22,5.5,14.5,-3.0,68.0,112.5,1.1,0.0,6.266666667,10.4,20.09,126.972699,37.82046587
482841A001,2021-02-23,-0.6,5.7,-6.6,37.1,112.5,1.0,0.0,10.05,16.1,19.54,126.972699,37.82046587
482841A001,2021-02-24,0.2,10.9,-7.2,45.4,157.5,0.1,0.0,9.133333333,15.4,18.97,126.972699,37.82046587
482841A001,2021-02-25,0.2,8.6,-5.5,60.3,,0.0,0.0,0.0,5.3,18.52,126.972699,37.82046587
482841A001,2021-02-26,3.1,15.5,-7.6,57.3,180.0,0.7,0.0,9.133333333,17.1,18.21,126.972699,37.82046587
482841A001,2021-02-27,4.8,15.5,-5.1,65.4,247.5,0.8,0.0,9.816666667,17.0,18.15,126.972699,37.82046587
482841A001,2021-02-28,4.4,12.0,-4.7,65.1,,0.1,0.0,3.683333333,8.6,17.9,126.972699,37.82046587
482841A001,2021-03-01,3.2,5.5,-0.6,97.1,202.5,1.3,60.5,0.0,1.1,22.89,126.972699,37.82046587
482841A001,2021-03-02,0.9,6.3,-3.0,83.6,157.5,0.7,9.5,8.016666667,13.8,22.77,126.972699,37.82046587
482841A001,2021-03-03,1.4,10.2,-4.5,79.2,45.0,0.5,0.0,8.55,15.4,21.39,126.972699,37.82046587
482841A001,2021-03-04,4.3,12.8,-2.7,79.6,0.0,0.4,0.0,3.616666667,10.0,20.56,126.972699,37.82046587
482841A001,2021-03-05,6.3,17.0,-2.5,79.1,112.5,0.7,0.0,9.45,17.2,20.05,126.972699,37.82046587
482841A001,2021-03-06,4.8,10.0,0.5,74.6,225.0,1.6,0.0,7.783333333,13.8,19.52,126.972699,37.82046587
482841A001,2021-03-07,4.4,12.8,-1.6,68.2,112.5,0.7,0.0,9.8,17.3,19.03,126.972699,37.82046587
482841A001,2021-03-08,4.0,14.5,-4.1,69.9,90.0,0.6,0.0,10.58333333,18.6,18.57,126.972699,37.82046587
482841A001,2021-03-09,4.2,14.5,-3.8,68.0,67.5,0.7,0.0,9.133333333,15.5,18.15,126.972699,37.82046587
482841A001,2021-03-10,5.7,17.5,-3.6,70.5,67.5,0.5,0.0,10.05,17.4,17.82,126.972699,37.82046587
482841A001,2021-03-11,7.3,18.4,-2.4,66.1,112.5,0.5,0.0,8.35,15.5,17.52,126.972699,37.82046587
482841A001,2021-03-12,9.0,15.5,2.8,65.2,202.5,1.2,0.0,2.7,8.4,17.37,126.972699,37.82046587
482841A001,2021-03-13,7.2,15.9,-0.9,73.9,67.5,0.9,0.0,7.483333333,13.3,17.13,126.972699,37.82046587
482841A001,2021-03-14,7.3,15.5,-0.3,79.4,67.5,0.7,0.0,7.65,12.8,16.87,126.972699,37.82046587
482841A001,2021-03-15,8.3,16.2,-0.5,75.0,45.0,1.2,1.0,4.033333333,12.0,16.68,126.972699,37.82046587
482841A001,2021-03-16,8.3,14.8,1.8,54.9,112.5,1.7,1.0,10.63333333,20.2,17.24,126.972699,37.82046587
482841A001,2021-03-17,6.7,18.5,-3.1,58.6,45.0,0.6,0.0,10.85,19.8,17.18,126.972699,37.82046587
482841A001,2021-03-18,8.8,19.2,-1.6,64.2,90.0,0.7,0.0,8.766666667,15.7,16.81,126.972699,37.82046587
482841A001,2021-03-19,13.5,21.0,7.6,57.0,,0.9,0.0,9.1,18.1,16.53,126.972699,37.82046587
482841A001,2021-03-20,9.8,12.9,7.2,79.7,0.0,0.6,4.5,0.0,3.4,16.62,126.972699,37.82046587
482841A001,2021-03-21,5.7,10.8,1.7,73.0,90.0,2.2,0.0,4.15,11.9,17.85,126.972699,37.82046587
482841A001,2021-03-22,5.3,12.9,-1.5,57.3,67.5,1.7,0.0,10.75,20.4,17.64,126.972699,37.82046587
482841A001,2021-03-23,6.5,17.0,-3.3,69.2,45.0,1.4,0.0,10.51666667,19.5,17.18,126.972699,37.82046587
482841A001,2021-03-24,8.1,17.1,-0.2,71.3,45.0,1.2,0.0,8.45,18.4,16.72,126.972699,37.82046587
482841A001,2021-03-25,9.9,20.2,3.0,74.4,202.5,1.0,0.0,5.083333333,12.2,16.48,126.972699,37.82046587
