rda_id,tm,ta,tx,tn,rh,wd,ws,rn,sh,si,sw,st_x,st_y
5798240,2016-01-01,3.4,8.4,-0.4,89.7,157.5,1.9,0.0,4.666666667,8.3,,126.6695858,35.77281371
5798240,2016-01-02,6.7,13.2,1.2,91.0,157.5,2.0,0.0,3.35,7.0,,126.6695858,35.77281371
5798240,2016-01-03,7.1,12.8,4.0,95.4,247.5,1.6,0.0,7.7,11.2,,126.6695858,35.77281371
5798240,2016-01-04,5.8,8.5,0.4,83.8,315.0,2.9,0.0,8.283333333,10.9,,126.6695858,35.77281371
5798240,2016-01-05,1.3,4.0,-1.1,67.0,45.0,1.9,0.0,4.066666667,7.6,,126.6695858,35.77281371
5798240,2016-01-06,1.0,5.0,-2.6,79.4,90.0,1.0,0.0,1.65,6.3,,126.6695858,35.77281371
5798240,2016-01-07,1.9,3.2,0.6,82.4,0.0,2.0,0.0,2.966666667,7.2,,126.6695858,35.77281371
5798240,2016-01-08,0.6,3.0,-1.2,93.0,135.0,1.3,0.5,3.133333333,7.1,,126.6695858,35.77281371
5798240,2016-01-09,3.3,5.9,0.6,77.7,270.0,2.9,0.0,3.233333333,8.1,,126.6695858,35.77281371
5798240,2016-01-10,3.6,7.4,-0.2,78.6,315.0,2.4,0.0,7.433333333,10.5,,126.6695858,35.77281371
5798240,2016-01-11,0.6,3.5,-2.2,75.3,0.0,2.7,0.0,7.466666667,9.8,,126.6695858,35.77281371
5798240,2016-01-12,-0.5,2.9,-3.8,75.8,315.0,2.4,0.0,4.216666667,6.1,,126.6695858,35.77281371
5798240,2016-01-13,0.7,2.8,-1.1,87.8,292.5,3.4,4.0,0.616666667,6.2,,126.6695858,35.77281371
5798240,2016-01-14,-0.3,2.4,-2.3,89.7,112.5,2.1,3.0,6.433333333,10.4,,126.6695858,35.77281371
5798240,2016-01-15,1.5,6.5,-1.8,92.1,112.5,1.6,0.0,4.766666667,8.8,,126.6695858,35.77281371
5798240,2016-01-16,2.2,9.3,-1.8,89.1,90.0,1.5,0.0,8.166666667,11.3,,126.6695858,35.77281371
5798240,2016-01-17,2.6,4.8,0.6,94.1,90.0,1.3,3.0,0.0,3.0,,126.6695858,35.77281371
