rda_id,tm,ta,tx,tn,rh,wd,ws,rn,sh,si,sw,st_x,st_y
486831E011,2017-01-01,-0.3,6.1,-5.9,93.2,202.5,0.3,0.0,2.4,5.7,,127.1033466,38.17157908
486831E011,2017-01-02,2.1,8.0,-3.7,93.4,225.0,0.6,0.0,2.266666667,4.5,,127.1033466,38.17157908
486831E011,2017-01-03,-1.9,5.5,-6.9,84.7,202.5,0.7,0.0,7.166666667,9.8,,127.1033466,38.17157908
486831E011,2017-01-04,-0.4,8.5,-5.1,84.3,202.5,0.4,0.0,7.066666667,9.8,,127.1033466,38.17157908
486831E011,2017-01-05,1.4,7.5,-6.1,72.5,45.0,1.6,0.0,3.7,6.4,,127.1033466,38.17157908
486831E011,2017-01-06,2.7,11.1,-3.2,74.8,90.0,0.6,0.0,7.7,10.4,,127.1033466,38.17157908
486831E011,2017-01-07,0.8,9.8,-5.2,82.9,135.0,0.6,0.0,5.866666667,8.5,,127.1033466,38.17157908
486831E011,2017-01-08,5.5,10.0,1.7,78.5,45.0,1.3,0.5,2.75,6.8,,127.1033466,38.17157908
486831E011,2017-01-09,1.3,3.8,-5.8,72.1,247.5,1.2,0.0,4.4,6.6,,127.1033466,38.17157908
486831E011,2017-01-10,-5.1,0.5,-9.8,62.5,247.5,1.2,0.0,7.433333333,10.9,,127.1033466,38.17157908
486831E011,2017-01-11,-6.7,-0.1,-14.0,55.2,225.0,1.1,0.0,7.833333333,11.6,,127.1033466,38.17157908
486831E011,2017-01-12,-4.8,0.4,-10.3,53.4,247.5,1.3,0.0,7.883333333,11.4,,127.1033466,38.17157908
486831E011,2017-01-13,-7.8,-1.5,-12.9,53.9,247.5,1.3,0.0,6.4,10.4,,127.1033466,38.17157908
486831E011,2017-01-14,-10.3,-5.4,-14.6,51.0,225.0,1.1,0.0,7.933333333,11.9,,127.1033466,38.17157908
486831E011,2017-01-15,-10.4,-0.6,-17.1,61.8,202.5,0.5,0.0,7.916666667,12.0,,127.1033466,38.17157908
486831E011,2017-01-16,-8.0,3.1,-15.8,64.4,202.5,0.4,0.0,7.85,12.2,,127.1033466,38.17157908
486831E011,2017-01-17,-6.7,3.0,-14.1,65.6,202.5,0.5,0.0,7.85,11.2,,127.1033466,38.17157908
486831E011,2017-01-18,-5.0,2.0,-9.9,84.0,202.5,0.3,0.0,1.2,3.8,,127.1033466,38.17157908
486831E011,2017-01-19,-4.7,2.9,-11.3,74.0,225.0,0.5,0.0,6.066666667,9.2,,127.1033466,38.17157908
486831E011,2017-01-20,-5.2,-1.5,-12.0,72.4,247.5,0.9,0.0,5.716666667,7.8,,127.1033466,38.17157908
486831E011,2017-01-21,-8.2,-2.3,-15.5,85.0,202.5,0.8,0.0,5.133333333,8.5,,127.1033466,38.17157908
486831E011,2017-01-22,-8.9,-3.4,-15.0,51.5,247.5,1.4,0.0,8.066666667,11.9,,127.1033466,38.17157908
486831E011,2017-01-23,-12.4,-4.2,-18.9,66.4,202.5,0.6,0.0,8.116666667,12.3,,127.1033466,38.17157908
486831E011,2017-01-24,-11.5,-1.3,-18.7,67.2,202.5,0.5,0.0,7.916666667,12.7,,127.1033466,38.17157908
486831E011,2017-01-25,-10.1,0.3,-17.9,66.2,180.0,0.5,0.0,7.95,13.0,,127.1033466,38.17157908
486831E011,2017-01-26,-5.3,3.8,-14.8,73.8,225.0,1.2,3.0,0.583333333,4.8,,127.1033466,38.17157908
486831E011,2017-01-27,-2.8,4.0,-9.8,59.2,247.5,1.5,3.5,8.283333333,12.8,,127.1033466,38.17157908
486831E011,2017-01-28,-5.1,3.1,-12.9,63.5,67.5,0.7,0.0,7.833333333,11.2,,127.1033466,38.17157908
486831E011,2017-01-29,-0.5,1.1,-2.2,87.4,67.5,0.7,2.5,0.0,2.8,,127.1033466,38.17157908
486831E011,2017-01-30,-5.9,-0.5,-14.8,72.5,270.0,0.9,0.0,8.15,12.3,,127.1033466,38.17157908
486831E011,2017-01-31,-10.4,-0.8,-17.3,69.9,180.0,0.4,0.0,5.933333333,10.4,,127.1033466,38.17157908
486831E011,2017-02-01,-6.7,-0.3,-13.3,61.4,247.5,0.9,0.0,8.466666667,13.9,,127.1033466,38.17157908
486831E011,2017-02-02,-7.7,2.9,-17.1,70.5,202.5,0.7,0.0,8.416666667,14.4,,127.1033466,38.17157908
486831E011,2017-02-03,-3.2,5.4,-10.5,83.3,202.5,0.3,0.0,6.966666667,12.0,,127.1033466,38.17157908
486831E011,2017-02-04,-2.3,2.7,-8.7,91.2,67.5,0.4,0.0,0.016666667,3.7,,127.1033466,38.17157908
486831E011,2017-02-05,0.7,2.7,-3.0,90.1,180.0,1.0,1.5,0.0,2.7,,127.1033466,38.17157908
486831E011,2017-02-06,-3.1,2.2,-7.7,69.6,225.0,0.9,0.0,8.65,14.0,,127.1033466,38.17157908
486831E011,2017-02-07,-5.0,1.8,-11.2,74.9,202.5,0.4,0.0,2.35,7.8,,127.1033466,38.17157908
486831E011,2017-02-08,-3.8,2.2,-10.2,67.9,202.5,0.8,0.0,3.966666667,9.3,,127.1033466,38.17157908
486831E011,2017-02-09,-6.6,-2.3,-11.7,63.6,247.5,1.2,0.0,7.883333333,14.0,,127.1033466,38.17157908
486831E011,2017-02-10,-7.8,-2.9,-11.9,53.7,247.5,1.5,0.0,8.733333333,15.1,,127.1033466,38.17157908
486831E011,2017-02-11,-7.8,0.5,-15.7,64.1,247.5,0.9,0.0,8.85,15.6,,127.1033466,38.17157908
486831E011,2017-02-12,-5.7,3.8,-13.5,68.5,225.0,0.6,0.0,8.883333333,15.7,,127.1033466,38.17157908
486831E011,2017-02-13,-4.7,5.3,-12.5,73.3,202.5,0.6,0.0,6.566666667,12.4,,127.1033466,38.17157908
486831E011,2017-02-14,-3.8,6.0,-11.7,68.9,202.5,0.5,0.0,8.9,15.6,,127.1033466,38.17157908
486831E011,2017-02-15,-1.7,6.4,-9.8,69.4,202.5,0.7,0.0,6.833333333,12.2,,127.1033466,38.17157908
486831E011,2017-02-16,0.2,7.5,-8.2,79.2,202.5,0.4,1.5,1.166666667,3.6,,127.1033466,38.17157908
486831E011,2017-02-17,1.7,7.3,-4.6,64.9,247.5,1.6,4.0,8.933333333,16.4,,127.1033466,38.17157908
486831E011,2017-02-18,-4.5,2.3,-11.2,63.9,225.0,1.0,0.0,8.966666667,16.3,,127.1033466,38.17157908
486831E011,2017-02-19,-1.7,4.6,-8.9,80.7,225.0,1.0,3.0,0.0,5.0,,127.1033466,38.17157908
486831E011,2017-02-20,-2.2,3.1,-8.1,64.8,225.0,1.4,0.5,8.9,15.9,,127.1033466,38.17157908
486831E011,2017-02-21,-4.3,4.8,-11.7,64.3,225.0,0.7,0.0,9.016666667,16.5,,127.1033466,38.17157908
486831E011,2017-02-22,0.0,1.8,-2.8,86.1,67.5,0.8,1.0,0.0,2.9,,127.1033466,38.17157908
486831E011,2017-02-23,-1.2,2.3,-5.9,61.7,247.5,1.5,0.0,8.883333333,17.2,,127.1033466,38.17157908
486831E011,2017-02-24,-3.3,3.9,-10.8,68.6,225.0,1.1,0.0,8.55,16.4,,127.1033466,38.17157908
486831E011,2017-02-25,-1.1,6.9,-8.5,77.0,225.0,1.3,0.0,9.016666667,16.6,,127.1033466,38.17157908
486831E011,2017-02-26,-0.3,8.7,-6.8,71.3,202.5,0.6,0.0,9.25,17.6,,127.1033466,38.17157908
486831E011,2017-02-27,-0.3,9.4,-8.0,67.5,202.5,0.5,0.0,9.316666667,18.3,,127.1033466,38.17157908
486831E011,2017-02-28,1.1,10.0,-6.7,71.9,225.0,0.9,0.0,6.566666667,14.6,,127.1033466,38.17157908
486831E011,2017-03-01,3.1,8.7,-0.3,80.5,225.0,0.5,1.5,0.0,4.6,,127.1033466,38.17157908
486831E011,2017-03-02,1.1,6.1,-4.7,77.8,247.5,0.9,0.0,4.933333333,11.7,,127.1033466,38.17157908
486831E011,2017-03-03,-0.2,7.3,-7.5,81.1,225.0,0.8,0.0,2.9,9.8,,127.1033466,38.17157908
486831E011,2017-03-04,3.2,10.6,-2.6,77.7,225.0,0.6,0.0,8.066666667,16.4,,127.1033466,38.17157908
486831E011,2017-03-05,2.2,9.0,-4.5,83.1,225.0,0.9,0.5,4.133333333,11.0,,127.1033466,38.17157908
486831E011,2017-03-06,-0.8,3.3,-5.4,54.5,247.5,1.5,0.0,9.45,19.8,,127.1033466,38.17157908
486831E011,2017-03-07,-3.1,2.1,-8.2,52.2,247.5,1.4,0.0,9.75,19.8,,127.1033466,38.17157908
486831E011,2017-03-08,-3.1,4.8,-10.1,78.2,225.0,1.5,0.0,6.45,15.2,,127.1033466,38.17157908
486831E011,2017-03-09,-0.1,9.6,-8.0,67.0,247.5,1.2,0.0,6.216666667,13.7,,127.1033466,38.17157908
486831E011,2017-03-10,0.3,11.5,-7.7,63.0,202.5,1.1,0.0,9.85,19.4,,127.1033466,38.17157908
486831E011,2017-03-11,3.2,14.5,-6.6,61.2,225.0,0.9,0.0,9.666666667,18.3,,127.1033466,38.17157908
486831E011,2017-03-12,4.6,10.9,-1.2,82.6,225.0,0.9,0.0,0.0,4.6,,127.1033466,38.17157908
486831E011,2017-03-13,3.0,11.4,-4.2,71.6,202.5,0.7,0.0,10.0,19.7,,127.1033466,38.17157908
486831E011,2017-03-14,2.9,10.5,-5.4,62.3,225.0,0.9,0.0,9.85,19.7,,127.1033466,38.17157908
486831E011,2017-03-15,6.0,11.8,-6.4,39.9,202.5,0.9,0.0,10.11666667,20.3,,127.1033466,38.17157908
486831E011,2017-03-16,2.7,12.6,-6.4,62.0,225.0,0.9,0.0,10.15,19.7,,127.1033466,38.17157908
486831E011,2017-03-17,4.5,15.4,-5.4,60.1,225.0,0.8,0.0,10.0,19.5,,127.1033466,38.17157908
486831E011,2017-03-18,6.4,15.9,-0.8,53.5,225.0,1.2,0.0,8.55,16.4,,127.1033466,38.17157908
486831E011,2017-03-19,6.1,18.1,-3.4,56.6,202.5,0.5,0.0,10.35,19.6,,127.1033466,38.17157908
486831E011,2017-03-20,6.2,14.8,-3.0,59.4,202.5,0.7,0.0,2.633333333,8.5,,127.1033466,38.17157908
486831E011,2017-03-21,3.8,11.7,-2.3,73.9,67.5,1.0,0.0,7.5,16.1,,127.1033466,38.17157908
486831E011,2017-03-22,4.0,13.6,-5.8,56.5,225.0,1.0,0.0,9.033333333,19.9,,127.1033466,38.17157908
486831E011,2017-03-23,5.0,14.2,-2.3,52.9,225.0,0.6,0.0,9.816666667,18.6,,127.1033466,38.17157908
486831E011,2017-03-24,5.2,13.3,-2.9,56.8,157.5,0.8,0.0,7.133333333,15.1,,127.1033466,38.17157908
486831E011,2017-03-25,5.7,10.2,1.5,70.3,135.0,1.2,0.0,1.683333333,8.9,,127.1033466,38.17157908
486831E011,2017-03-26,4.5,12.5,-0.7,83.0,202.5,0.9,3.5,4.083333333,13.0,,127.1033466,38.17157908
486831E011,2017-03-27,3.4,9.4,-1.0,89.8,225.0,0.8,0.5,1.05,7.7,,127.1033466,38.17157908
486831E011,2017-03-28,3.6,11.7,-2.5,76.2,202.5,1.2,0.0,3.916666667,13.4,,127.1033466,38.17157908
486831E011,2017-03-29,5.3,14.1,-2.5,69.0,225.0,1.0,0.0,10.01666667,20.1,,127.1033466,38.17157908
486831E011,2017-03-30,6.8,17.0,-2.9,67.2,202.5,0.6,0.0,9.266666667,18.8,,127.1033466,38.17157908
486831E011,2017-03-31,7.2,32.7,4.7,82.7,45.0,1.9,3.5,1.616666667,4.8,,127.1033466,38.17157908
486831E011,2017-04-01,7.3,13.8,0.7,70.0,67.5,1.2,0.0,5.983333333,17.2,,127.1033466,38.17157908
486831E011,2017-04-02,6.6,16.8,-3.0,64.2,225.0,1.2,0.0,10.83333333,22.6,,127.1033466,38.17157908
486831E011,2017-04-03,8.3,20.1,-2.7,62.8,225.0,1.5,0.0,11.05,22.6,,127.1033466,38.17157908
486831E011,2017-04-04,10.3,21.1,-0.7,60.3,225.0,1.3,0.0,10.61666667,19.4,,127.1033466,38.17157908
486831E011,2017-04-05,8.7,11.6,4.8,86.1,67.5,1.0,12.5,0.0,4.1,,127.1033466,38.17157908
486831E011,2017-04-06,10.5,12.1,9.4,98.3,225.0,1.7,8.5,0.1,4.7,,127.1033466,38.17157908
486831E011,2017-04-07,14.0,22.0,9.0,79.6,225.0,0.9,0.0,7.25,18.3,,127.1033466,38.17157908
486831E011,2017-04-08,13.0,20.1,5.9,78.0,225.0,1.0,0.0,5.533333333,16.9,,127.1033466,38.17157908
486831E011,2017-04-09,13.5,18.6,7.1,64.0,67.5,1.8,0.0,9.933333333,21.4,,127.1033466,38.17157908
486831E011,2017-04-10,13.1,22.3,3.2,44.1,67.5,1.7,0.0,11.28333333,24.8,,127.1033466,38.17157908
486831E011,2017-04-11,14.0,21.4,7.9,42.7,270.0,1.8,0.0,8.916666667,20.4,,127.1033466,38.17157908
486831E011,2017-04-12,9.0,16.8,-0.1,31.2,247.5,2.0,0.0,11.45,24.1,,127.1033466,38.17157908
486831E011,2017-04-13,9.3,18.2,-1.8,57.2,225.0,1.8,0.0,9.166666667,22.8,,127.1033466,38.17157908
486831E011,2017-04-14,11.2,18.3,5.4,76.7,225.0,2.4,4.5,4.766666667,11.1,,127.1033466,38.17157908
486831E011,2017-04-15,14.0,22.7,7.7,80.4,225.0,1.2,0.0,7.183333333,18.3,,127.1033466,38.17157908
486831E011,2017-04-16,15.0,23.4,6.2,70.9,202.5,1.2,0.0,8.65,19.9,,127.1033466,38.17157908
486831E011,2017-04-17,13.1,19.4,7.7,76.1,67.5,1.9,12.0,1.933333333,5.6,,127.1033466,38.17157908
486831E011,2017-04-18,9.7,15.3,5.2,91.6,225.0,1.2,14.0,1.616666667,6.7,,127.1033466,38.17157908
486831E011,2017-04-19,9.9,18.9,1.0,63.1,225.0,1.5,0.0,11.05,25.2,,127.1033466,38.17157908
486831E011,2017-04-20,11.6,18.3,5.9,61.7,202.5,1.5,0.0,4.8,15.2,,127.1033466,38.17157908
486831E011,2017-04-21,11.0,19.9,1.6,69.3,225.0,1.1,0.0,10.53333333,22.9,,127.1033466,38.17157908
486831E011,2017-04-22,12.5,21.4,2.7,59.9,225.0,1.2,0.0,10.33333333,23.9,,127.1033466,38.17157908
486831E011,2017-04-23,11.0,20.7,1.5,60.3,225.0,1.8,0.0,12.13333333,26.0,,127.1033466,38.17157908
486831E011,2017-04-24,11.3,19.8,-0.1,57.6,225.0,2.0,0.0,9.183333333,22.6,,127.1033466,38.17157908
486831E011,2017-04-25,13.7,20.1,7.6,68.9,225.0,1.6,0.0,3.05,12.9,,127.1033466,38.17157908
