rda_id,tm,ta,tx,tn,rh,wd,ws,rn,sh,si,sw,st_x,st_y
2109130,2013-03-03,-6.1,-0.9,-9.7,61.1,157.5,1.4,0.0,0.0,18.8,,128.7374833,37.61906564
2328150,2013-03-03,-3.7,1.8,-8.7,67.4,135.0,0.9,0.0,0.0,12.1,,128.4491865,37.53729551
2329410,2013-03-03,-3.1,1.6,-8.2,65.5,247.5,1.8,0.0,0.0,17.3,,128.5943015,37.67005569
2508450,2013-03-03,-5.7,0.1,-10.8,73.6,90.0,0.9,0.0,0.0,16.9,,128.3802354,37.71752177
5348330,2013-03-03,-0.6,5.2,-6.2,72.3,270.0,1.0,0.0,0.0,1.4,,126.4560881,34.96849647
5798240,2013-03-03,0.5,4.1,-2.8,,270.0,0.3,0.0,9.9,1.8,,126.6695858,35.77281371
5908340,2013-03-03,-2.2,4.0,-7.3,70.6,,0.0,0.0,9.75,10.3,,127.5284342,35.4385123
7418620,2013-03-03,-1.0,4.6,-5.7,53.0,,0.2,0.0,8.266666667,16.0,,127.9444678,36.43992226
7668510,2013-03-03,1.7,9.2,-4.9,50.6,247.5,2.8,0.0,9.483333333,33.2,,129.3959598,36.56831662
137180A001,2013-03-03,-0.4,7.0,-6.8,78.6,,0.0,0.0,,,,127.0899665,37.46541095
200821A001,2013-03-03,-0.2,6.2,-4.5,59.0,292.5,1.0,0.0,,18.1,,127.7537716,37.93400004
209802A001,2013-03-03,0.2,6.4,-4.2,65.1,202.5,1.1,0.0,8.033333333,18.4,,127.6944895,38.11013014
210852A001,2013-03-03,0.8,6.0,-3.5,57.0,225.0,1.6,0.0,9.35,16.5,,128.844019,37.852421
217060A001,2013-03-03,1.1,6.4,-3.8,52.5,157.5,0.9,0.0,7.183333333,11.1,,128.5997099,38.16919465
220844A001,2013-03-03,0.2,5.9,-4.8,64.1,202.5,1.0,0.0,9.683333333,17.5,,127.9150318,37.29576924
225874A001,2013-03-03,-0.3,6.2,-5.2,70.0,202.5,0.9,0.0,10.43333333,11.1,,127.9606639,37.5275073
230802A001,2013-03-03,0.1,6.6,-4.5,61.3,202.5,1.0,0.0,2.7,15.3,,128.4771645,37.1676363
232803A001,2013-03-03,-1.7,5.0,-6.0,59.9,270.0,1.1,0.0,9.666666667,4.0,,128.3940232,37.37715701
233852A001,2013-03-03,0.0,5.9,-4.7,56.4,112.5,1.7,0.0,4.266666667,15.8,,128.6539509,37.42332516
235802A001,2013-03-03,-2.9,-50.0,50.0,52.4,,,0.0,0.166666667,39.7,,128.9748558,37.15619045
240813A001,2013-03-03,3.1,9.6,-1.6,48.7,135.0,1.0,0.0,7.6,25.9,,129.1188242,37.48520158
245832A001,2013-03-03,2.6,7.2,-1.4,54.2,135.0,0.9,0.0,9.933333333,22.9,,129.2311242,37.3841663
250802A001,2013-03-03,-1.3,5.5,-6.3,63.5,,,0.0,0.166666667,36.6,,127.8594367,37.70566205
252805A001,2013-03-03,0.1,5.1,-4.0,46.7,180.0,1.3,0.0,,17.4,,128.1670187,38.05974521
255840A002,2013-03-03,-1.6,3.6,-6.5,57.2,,,0.0,9.416666667,18.0,,128.08334,38.17512
269804A001,2013-03-03,-0.9,4.8,-5.0,62.7,0.0,1.7,0.0,,38.2,,127.761758,36.91366672
269811A001,2013-03-03,-0.3,4.5,-4.2,71.6,157.5,1.6,0.0,6.9,18.5,,127.25026,38.20324
312831A001,2013-03-03,-0.6,6.0,-6.8,72.4,270.0,0.4,0.0,10.2,11.9,,127.4940871,36.12584951
320862A001,2013-03-03,0.2,7.2,-5.7,78.6,112.5,1.5,0.0,9.3,15.7,,127.0856029,36.22795329
321916A001,2013-03-03,-0.5,5.8,-5.8,61.1,135.0,1.3,0.0,9.366666667,20.1,,127.2772604,36.26169176
323814A001,2013-03-03,-0.8,7.1,-6.7,63.0,270.0,1.1,0.0,10.3,1.7,,126.84263,36.25915193
336812A001,2013-03-03,-0.9,5.9,-6.1,71.7,225.0,1.1,0.0,9.233333333,18.4,,126.9679648,36.8257332
339814A001,2013-03-03,0.1,7.0,-5.2,74.2,202.5,1.1,0.0,8.633333333,20.7,,127.2814149,36.57488279
340861A001,2013-03-03,-0.5,7.2,-6.4,66.0,202.5,1.3,0.0,0.166666667,38.0,,126.8144527,36.74209553
343808A001,2013-03-03,-0.1,5.3,-5.1,31.7,,,0.0,9.9,2.3,,126.649689,36.91377233
345802A001,2013-03-03,-0.6,6.4,-6.7,75.7,270.0,1.0,0.0,7.65,39.5,,126.7957,36.42545691
350808A001,2013-03-03,-0.9,5.2,-5.9,80.4,270.0,1.1,0.0,11.8,34.3,,126.5792136,36.60263287
355831A001,2013-03-03,-0.3,4.9,-4.9,82.7,225.0,1.0,0.0,9.816666667,13.1,,126.5660111,36.39115745
357903A001,2013-03-03,0.7,5.3,-4.1,71.9,180.0,1.3,0.0,9.766666667,16.2,,126.3047795,36.73285422
363844A001,2013-03-03,-0.2,6.2,-5.5,59.4,202.5,0.9,0.0,,17.6,,127.5064587,36.58794453
363883B001,2013-03-03,-0.3,5.5,-4.9,64.2,,,0.0,0.166666667,0.0,,127.4650762,36.72304781
365803A001,2013-03-03,-0.4,6.4,-5.5,59.5,,0.0,0.0,0.0,0.2,,127.429773,36.85385909
370853A001,2013-03-03,-1.5,6.6,-8.7,61.5,180.0,0.9,0.0,,19.1,,127.7163816,36.20687858
373805A001,2013-03-03,-0.3,6.9,-6.3,62.2,,,0.0,8.533333333,1.9,,127.5965388,36.29997005
380959A001,2013-03-03,-0.8,4.9,-4.8,72.7,270.0,1.6,0.0,7.716666667,17.7,,127.8972865,36.95015045
390874A001,2013-03-03,-1.8,3.7,-5.8,61.7,270.0,2.6,0.0,5.1,16.6,,128.176683,37.161568
409871A001,2013-03-03,-0.8,3.9,-5.3,64.3,157.5,0.5,0.0,8.2,17.4,,126.4603449,37.2528839
411801A001,2013-03-03,0.1,4.0,-2.8,64.7,247.5,0.4,0.0,9.816666667,39.7,,126.7007005,37.67453786
413813A001,2013-03-03,-0.7,5.3,-5.5,63.4,,0.0,0.0,8.833333333,40.0,,126.7961808,37.76469896
415743A001,2013-03-03,-0.1,4.6,-4.4,66.7,247.5,0.3,0.0,9.016666667,9.7,,126.55615,37.69489264
425320A001,2013-03-03,-0.9,3.8,-5.6,72.2,180.0,3.5,0.0,9.283333333,39.9,,126.5911897,37.2489298
426170A001,2013-03-03,-0.3,4.1,-4.7,63.2,270.0,0.9,0.0,9.083333333,16.6,,126.8445416,37.3003566
