rda_id,tm,ta,tx,tn,rh,wd,ws,rn,sh,si,sw,st_x,st_y
535873B003,2022-01-01,-2.8,5.4,-8.2,52.3,292.5,0.8,0.0,8.683333333,13.1,,126.8245421,35.02493939
535873B003,2022-01-02,-2.3,6.4,-8.1,68.0,315.0,0.7,0.0,5.3,8.5,,126.8245421,35.02493939
535873B003,2022-01-03,-2.9,5.8,-9.2,69.2,315.0,0.7,0.0,8.55,13.0,,126.8245421,35.02493939
535873B003,2022-01-04,-0.6,6.3,-6.2,60.7,0.0,1.2,0.0,8.35,12.9,,126.8245421,35.02493939
535873B003,2022-01-05,0.6,3.9,-2.3,44.4,292.5,0.6,0.0,0.0,3.5,,126.8245421,35.02493939
535873B003,2022-01-06,-0.1,6.4,-6.4,49.2,0.0,1.2,0.0,8.75,13.5,,126.8245421,35.02493939
535873B003,2022-01-07,-3.2,7.3,-9.9,62.6,292.5,0.6,0.0,8.533333333,13.6,,126.8245421,35.02493939
535873B003,2022-01-08,-2.5,7.0,-10.2,67.2,292.5,0.7,0.0,8.65,13.1,,126.8245421,35.02493939
535873B003,2022-01-09,0.6,8.0,-4.6,70.4,315.0,0.7,0.0,4.966666667,8.5,,126.8245421,35.02493939
535873B003,2022-01-10,-0.5,8.2,-7.0,70.3,270.0,0.6,0.0,7.5,11.1,,126.8245421,35.02493939
535873B003,2022-01-11,-2.1,1.6,-5.8,80.1,315.0,2.4,1.0,2.983333333,7.3,,126.8245421,35.02493939
535873B003,2022-01-12,-3.8,-0.1,-9.0,71.5,315.0,1.1,1.0,5.016666667,9.7,,126.8245421,35.02493939
535873B003,2022-01-13,-3.4,0.1,-6.6,74.5,0.0,1.9,0.0,4.683333333,9.4,,126.8245421,35.02493939
535873B003,2022-01-14,-3.4,3.3,-9.5,58.1,315.0,1.1,0.5,8.333333333,14.1,,126.8245421,35.02493939
535873B003,2022-01-15,-0.8,7.9,-6.0,61.8,0.0,0.5,0.0,6.983333333,10.5,,126.8245421,35.02493939
535873B003,2022-01-16,0.1,3.8,-4.3,65.7,315.0,1.7,0.0,4.3,8.7,,126.8245421,35.02493939
535873B003,2022-01-17,-1.1,2.8,-6.1,64.0,315.0,1.6,0.0,3.283333333,7.1,,126.8245421,35.02493939
535873B003,2022-01-18,-2.8,3.6,-8.7,46.4,,1.2,0.0,9.05,14.9,,126.8245421,35.02493939
535873B003,2022-01-19,-2.8,6.7,-11.2,62.7,315.0,1.1,0.0,7.616666667,12.6,,126.8245421,35.02493939
535873B003,2022-01-20,-2.8,3.8,-8.5,52.0,0.0,1.3,0.0,9.0,14.5,,126.8245421,35.02493939
535873B003,2022-01-21,-2.0,7.8,-10.3,63.5,315.0,0.5,0.0,8.466666667,13.5,,126.8245421,35.02493939
535873B003,2022-01-22,5.8,12.5,0.2,55.8,90.0,1.5,0.0,2.65,7.9,,126.8245421,35.02493939
535873B003,2022-01-23,4.9,11.9,-0.8,62.1,0.0,0.8,0.0,1.383333333,5.6,,126.8245421,35.02493939
535873B003,2022-01-24,3.5,11.0,-4.7,62.0,112.5,1.1,0.0,4.483333333,8.5,,126.8245421,35.02493939
535873B003,2022-01-25,4.8,6.8,-1.3,60.8,202.5,0.8,0.0,0.0,2.7,,126.8245421,35.02493939
535873B003,2022-01-26,1.9,7.7,-2.8,65.1,0.0,1.0,0.0,5.416666667,9.7,,126.8245421,35.02493939
535873B003,2022-01-27,0.7,6.7,-4.7,55.1,292.5,1.5,0.0,8.433333333,13.4,,126.8245421,35.02493939
535873B003,2022-01-28,-0.8,5.4,-5.7,56.6,315.0,1.5,0.0,9.066666667,15.0,,126.8245421,35.02493939
535873B003,2022-01-29,-0.1,4.4,-2.1,47.5,0.0,2.1,0.0,7.866666667,13.2,,126.8245421,35.02493939
535873B003,2022-01-30,-1.0,5.3,-6.6,48.8,0.0,1.5,0.0,9.316666667,14.9,,126.8245421,35.02493939
535873B003,2022-01-31,-2.0,7.0,-9.9,58.9,315.0,0.9,0.0,9.283333333,15.7,,126.8245421,35.02493939
535873B003,2022-02-01,0.1,4.3,-5.2,64.5,315.0,1.7,0.0,4.633333333,9.9,,126.8245421,35.02493939
535873B003,2022-02-02,0.0,4.7,-4.3,57.1,292.5,1.6,0.0,6.35,12.3,,126.8245421,35.02493939
535873B003,2022-02-03,-1.6,4.9,-7.8,51.5,0.0,1.3,0.0,9.316666667,16.1,,126.8245421,35.02493939
535873B003,2022-02-04,-2.9,4.3,-9.3,58.3,315.0,1.5,0.0,7.15,12.7,,126.8245421,35.02493939
535873B003,2022-02-05,-3.2,0.3,-6.8,74.7,315.0,1.7,1.5,6.766666667,12.9,,126.8245421,35.02493939
535873B003,2022-02-06,-2.7,3.4,-10.5,74.2,292.5,1.1,1.0,6.9,13.2,,126.8245421,35.02493939
535873B003,2022-02-07,-1.5,1.5,-6.2,55.3,0.0,1.1,0.0,0.3,4.9,,126.8245421,35.02493939
535873B003,2022-02-08,-0.3,6.8,-6.9,52.4,0.0,1.1,0.0,9.15,15.8,,126.8245421,35.02493939
535873B003,2022-02-09,0.1,8.2,-7.6,58.6,292.5,0.7,0.0,5.933333333,10.8,,126.8245421,35.02493939
535873B003,2022-02-10,2.1,8.8,-4.8,48.7,0.0,1.5,0.0,9.566666667,16.5,,126.8245421,35.02493939
535873B003,2022-02-11,1.1,11.6,-7.8,52.0,0.0,0.7,0.0,9.35,16.1,,126.8245421,35.02493939
535873B003,2022-02-12,3.6,13.7,-3.3,49.9,315.0,0.7,0.0,9.483333333,16.2,,126.8245421,35.02493939
535873B003,2022-02-13,5.1,12.8,-0.2,52.9,315.0,0.7,0.0,5.2,10.7,,126.8245421,35.02493939
535873B003,2022-02-14,3.3,12.5,-4.7,58.1,315.0,1.4,0.0,8.0,13.6,,126.8245421,35.02493939
535873B003,2022-02-15,-0.6,2.1,-4.2,58.2,315.0,3.1,0.0,3.8,9.6,,126.8245421,35.02493939
535873B003,2022-02-16,-3.7,-0.9,-6.1,75.7,315.0,2.0,1.5,5.3,12.3,,126.8245421,35.02493939
535873B003,2022-02-17,-4.9,0.3,-8.6,59.4,0.0,1.9,0.5,9.783333333,16.8,,126.8245421,35.02493939
535873B003,2022-02-18,-1.3,9.0,-10.4,57.4,135.0,0.7,0.0,9.1,16.7,,126.8245421,35.02493939
