rda_id,tm,ta,tx,tn,rh,wd,ws,rn,sh,si,sw,st_x,st_y
026002D003,2022-01-01,-6.2,-1.0,-13.2,20.2,270.0,2.7,0.0,,11.8,4.23,128.9651492,37.22308462
026002D003,2022-01-02,-5.8,-4.0,-8.9,63.8,270.0,4.6,0.0,,7.0,4.61,128.9651492,37.22308462
026002D003,2022-01-03,-7.6,-4.7,-9.5,39.6,270.0,5.7,0.0,,11.4,4.42,128.9651492,37.22308462
026002D003,2022-01-04,-6.2,-2.4,-8.6,49.0,270.0,3.4,0.0,,12.2,4.51,128.9651492,37.22308462
026002D003,2022-01-05,-5.9,-3.0,-9.0,81.2,135.0,0.7,0.0,1.266666667,8.2,4.6,128.9651492,37.22308462
026002D003,2022-01-06,-5.0,-1.2,-7.5,59.0,270.0,2.0,0.0,,12.6,4.96,128.9651492,37.22308462
026002D003,2022-01-07,-3.1,1.3,-7.4,17.8,270.0,1.8,0.0,,12.3,4.86,128.9651492,37.22308462
026002D003,2022-01-08,-4.2,-1.6,-5.6,49.2,270.0,5.2,0.0,,11.7,4.96,128.9651492,37.22308462
026002D003,2022-01-09,-3.6,0.5,-5.2,75.7,247.5,1.9,0.0,14.7,9.0,5.22,128.9651492,37.22308462
026002D003,2022-01-10,-1.8,3.2,-6.0,37.3,247.5,1.8,0.0,,10.0,5.57,128.9651492,37.22308462
026002D003,2022-01-11,-10.8,-5.5,-16.2,62.1,270.0,5.3,0.0,,12.7,5.31,128.9651492,37.22308462
026002D003,2022-01-12,-13.2,-7.9,-17.4,43.4,270.0,4.1,0.0,,12.9,4.08,128.9651492,37.22308462
026002D003,2022-01-13,-13.6,-11.0,-16.6,47.0,270.0,6.6,0.0,,12.9,3.88,128.9651492,37.22308462
026002D003,2022-01-14,-9.2,-2.7,-17.2,31.5,270.0,3.6,0.0,,13.2,3.87,128.9651492,37.22308462
026002D003,2022-01-15,-3.6,-1.5,-5.5,41.5,270.0,3.5,0.0,,9.3,4.33,128.9651492,37.22308462
026002D003,2022-01-16,-6.6,-3.6,-13.0,60.9,270.0,5.5,0.0,,12.5,4.72,128.9651492,37.22308462
026002D003,2022-01-17,-11.6,-8.0,-14.3,43.9,270.0,5.7,0.0,,12.7,4.01,128.9651492,37.22308462
026002D003,2022-01-18,-11.5,-6.0,-15.9,41.8,270.0,2.7,0.0,,13.4,3.94,128.9651492,37.22308462
026002D003,2022-01-19,-9.4,-4.0,-12.3,62.1,270.0,2.9,0.0,,8.9,4.01,128.9651492,37.22308462
026002D003,2022-01-20,-9.8,-5.0,-13.5,76.0,202.5,1.5,1.0,11.75,12.7,4.29,128.9651492,37.22308462
026002D003,2022-01-21,-6.6,-1.6,-10.4,55.5,202.5,1.0,0.0,9.216666667,13.7,4.58,128.9651492,37.22308462
026002D003,2022-01-22,-2.4,0.6,-5.7,67.6,270.0,3.5,0.0,,9.4,4.76,128.9651492,37.22308462
026002D003,2022-01-23,-1.5,2.0,-4.5,82.0,202.5,1.5,0.0,8.833333333,7.5,5.35,128.9651492,37.22308462
026002D003,2022-01-24,-5.5,-4.2,-7.7,91.3,135.0,1.0,0.0,2.183333333,2.4,6.0,128.9651492,37.22308462
026002D003,2022-01-25,-4.3,-2.5,-6.7,91.0,270.0,2.0,0.0,,3.1,6.01,128.9651492,37.22308462
026002D003,2022-01-26,-5.0,-1.9,-6.7,72.1,270.0,3.7,1.5,,10.8,5.82,128.9651492,37.22308462
026002D003,2022-01-27,-4.3,0.2,-7.3,42.8,270.0,2.4,0.5,,13.3,5.52,128.9651492,37.22308462
026002D003,2022-01-28,-6.9,-2.4,-9.6,40.2,270.0,2.7,0.0,,14.4,4.96,128.9651492,37.22308462
026002D003,2022-01-29,-8.1,-4.0,-11.1,33.9,270.0,4.2,0.0,,14.6,4.22,128.9651492,37.22308462
026002D003,2022-01-30,-7.3,-2.1,-10.9,31.2,270.0,2.8,0.0,,14.6,4.06,128.9651492,37.22308462
026002D003,2022-01-31,-6.8,-2.8,-10.0,32.5,270.0,3.2,0.0,,14.8,4.07,128.9651492,37.22308462
026002D003,2022-02-01,-9.1,-5.8,-11.1,78.7,270.0,4.9,0.0,,7.2,4.1,128.9651492,37.22308462
026002D003,2022-02-02,-10.1,-6.4,-12.2,61.3,270.0,5.5,0.0,,16.4,4.18,128.9651492,37.22308462
