rda_id,tm,ta,tx,tn,rh,wd,ws,rn,sh,si,sw,st_x,st_y
2109130,2022-02-15,-10.7,-7.4,-15.6,74.4,157.5,2.1,0.0,,16.6,1.26,128.7374833,37.61906564
2328150,2022-02-15,-6.4,-2.5,-10.7,62.4,225.0,2.5,0.0,,11.6,9.58,128.4491865,37.53729551
2329410,2022-02-15,-6.8,-3.2,-11.2,68.2,225.0,4.7,0.0,,9.1,2.74,128.5943015,37.67005569
2352700,2022-02-15,-9.0,-4.7,-13.2,66.1,135.0,3.2,0.0,,14.3,9.73,129.0052809,37.33551752
2508450,2022-02-15,-8.5,-4.5,-13.3,68.8,247.5,2.7,0.0,,10.1,0.12,128.3802354,37.71752177
5348330,2022-02-15,0.3,2.8,-2.3,74.7,315.0,2.3,0.0,3.15,9.3,15.39,126.4560881,34.96849647
5798240,2022-02-15,-0.8,1.9,-3.1,70.3,292.5,6.5,0.0,2.65,9.1,26.34,126.6695858,35.77281371
5908340,2022-02-15,-4.6,-1.2,-8.5,78.9,247.5,3.5,0.0,3.316666667,10.0,24.13,127.5284342,35.4385123
7418620,2022-02-15,-4.0,-0.6,-7.6,62.9,270.0,5.2,0.0,3.033333333,9.9,,127.9444678,36.43992226
7668510,2022-02-15,0.5,5.6,-4.7,44.0,270.0,5.3,0.0,8.966666667,16.3,,129.3959598,36.56831662
486831E011,2022-02-15,-5.9,-2.5,-10.4,62.6,202.5,1.6,0.0,6.833333333,14.5,17.92,127.1033466,38.17157908
026002D003,2022-02-15,-10.7,-6.3,-15.2,69.0,270.0,5.5,0.0,,16.5,5.37,128.9651492,37.22308462
026136A003,2022-02-15,-3.8,0.0,-7.6,47.0,247.5,2.0,0.0,4.183333333,10.8,,128.5847706,37.25987997
032528A001,2022-02-15,-2.5,0.1,-5.8,63.9,225.0,2.1,0.0,3.95,9.8,12.91,127.0992425,36.49340529
036052B006,2022-02-15,-2.7,1.3,-7.0,52.5,202.5,1.7,0.0,9.116666667,16.5,11.24,128.5403919,36.80886753
036229B007,2022-02-15,-3.3,0.9,-8.2,55.7,270.0,2.0,0.0,8.95,14.9,50.0,128.8085187,36.89858315
036531B008,2022-02-15,-2.0,3.1,-7.1,52.6,270.0,3.0,0.0,8.966666667,16.1,15.25,129.1486441,36.65442309
036614B005,2022-02-15,-2.0,2.6,-6.6,44.5,247.5,2.6,0.0,8.866666667,15.5,50.0,128.7010081,36.66306073
037268B004,2022-02-15,-1.6,1.8,-5.9,52.1,270.0,3.5,0.0,6.716666667,14.0,14.88,128.0739054,36.28226644
037339B009,2022-02-15,-1.7,3.2,-7.5,55.3,270.0,2.6,0.0,4.833333333,11.5,50.0,128.7428048,36.34158871
038315B010,2022-02-15,0.9,5.7,-4.3,46.5,180.0,1.3,0.0,8.45,15.4,13.43,128.648506,35.64786877
039102B003,2022-02-15,-0.9,3.1,-4.9,55.1,180.0,1.5,0.0,6.55,12.1,50.0,128.276778,36.32622603
