rda_id,tm,ta,tx,tn,rh,wd,ws,rn,sh,si,sw,st_x,st_y
063531B010,2019-01-01,3.8,7.7,2.7,61.6,,0.0,0.0,,4.7,,126.354976,33.261089
063531B010,2019-01-02,3.3,6.1,1.6,64.4,,0.0,0.0,,3.1,,126.354976,33.261089
063531B010,2019-01-03,5.0,12.3,0.6,68.4,,0.0,0.0,,12.7,,126.354976,33.261089
063531B010,2019-01-04,5.6,11.3,-0.9,89.5,,0.0,1.0,,3.5,,126.354976,33.261089
063531B010,2019-01-05,6.3,10.3,3.5,68.9,,0.0,1.0,,10.2,,126.354976,33.261089
063531B010,2019-01-06,4.8,8.9,2.7,60.5,,0.0,0.0,,12.7,,126.354976,33.261089
063531B010,2019-01-07,6.2,13.3,3.1,57.1,,0.0,0.0,,12.7,,126.354976,33.261089
063531B010,2019-01-08,5.6,9.4,2.5,61.6,,0.0,0.0,,10.5,,126.354976,33.261089
063531B010,2019-01-09,3.9,7.9,0.2,60.5,,0.0,0.0,,8.7,,126.354976,33.261089
063531B010,2019-01-10,5.6,9.3,3.2,67.8,,0.0,0.0,,11.1,,126.354976,33.261089
063531B010,2019-01-11,7.2,10.1,4.9,75.2,,0.0,2.0,,2.6,,126.354976,33.261089
063531B010,2019-01-12,7.2,11.5,3.3,80.5,,0.0,1.5,,10.3,,126.354976,33.261089
063531B010,2019-01-13,6.3,10.6,3.5,67.1,,0.0,0.0,,11.6,,126.354976,33.261089
063531B010,2019-01-14,6.0,12.8,-2.0,61.5,,0.0,0.0,,12.1,,126.354976,33.261089
063531B010,2019-01-15,5.7,10.3,1.5,62.6,,0.0,0.0,,10.6,,126.354976,33.261089
063531B010,2019-01-16,1.5,5.5,0.2,63.6,,0.0,0.0,,6.6,,126.354976,33.261089
063531B010,2019-01-17,3.3,5.9,1.3,59.1,,0.0,0.0,,3.8,,126.354976,33.261089
063531B010,2019-01-18,4.9,12.3,0.0,68.0,,0.0,0.0,,12.1,,126.354976,33.261089
063531B010,2019-01-19,7.2,12.2,-0.4,87.4,,0.0,0.5,,1.5,,126.354976,33.261089
063531B010,2019-01-20,5.7,9.9,1.7,69.3,,0.0,0.0,,12.5,,126.354976,33.261089
063531B010,2019-01-21,4.1,8.7,-0.9,61.5,,0.0,0.0,,13.7,,126.354976,33.261089
063531B010,2019-01-22,4.8,11.4,-0.7,68.6,,0.0,0.0,,11.6,,126.354976,33.261089
063531B010,2019-01-23,5.1,12.5,-1.7,71.0,,0.0,0.0,,13.1,,126.354976,33.261089
063531B010,2019-01-24,7.1,15.8,-0.2,48.8,,0.0,0.0,,14.3,,126.354976,33.261089
063531B010,2019-01-25,4.3,10.7,-1.8,48.3,,0.0,0.0,,11.0,,126.354976,33.261089
063531B010,2019-01-26,2.5,6.2,0.4,56.3,,0.0,0.0,,12.8,,126.354976,33.261089
063531B010,2019-01-27,3.9,9.8,-0.1,64.1,,0.0,0.0,,15.1,,126.354976,33.261089
063531B010,2019-01-28,5.8,11.4,1.6,64.0,,0.0,0.0,,8.8,,126.354976,33.261089
063531B010,2019-01-29,4.8,10.4,-2.8,67.2,,0.0,0.0,,8.2,,126.354976,33.261089
063531B010,2019-01-30,7.1,11.2,4.0,74.4,,0.0,0.5,,4.1,,126.354976,33.261089
063531B010,2019-01-31,3.2,5.9,0.5,90.1,,0.0,12.5,,3.3,,126.354976,33.261089
063531B010,2019-02-01,2.3,6.6,-1.7,65.2,,0.0,0.0,,11.6,,126.354976,33.261089
063531B010,2019-02-02,7.2,12.6,-1.0,70.1,,0.0,0.0,,8.0,,126.354976,33.261089
063531B010,2019-02-03,11.7,15.5,6.6,97.9,,0.0,16.5,,1.6,,126.354976,33.261089
063531B010,2019-02-04,6.4,13.4,0.2,52.6,,0.0,0.0,,16.3,,126.354976,33.261089
063531B010,2019-02-05,7.0,15.3,-2.2,66.9,,0.0,0.0,,14.5,,126.354976,33.261089
063531B010,2019-02-06,10.1,16.6,4.9,76.8,,0.0,0.0,,13.5,,126.354976,33.261089
063531B010,2019-02-07,6.2,10.2,0.4,71.3,,0.0,0.5,,2.7,,126.354976,33.261089
063531B010,2019-02-08,4.0,9.9,0.0,45.2,,0.0,0.0,,12.7,,126.354976,33.261089
063531B010,2019-02-09,1.3,4.0,-0.8,67.0,,0.0,0.0,,7.5,,126.354976,33.261089
063531B010,2019-02-10,2.2,7.5,-0.2,60.2,,0.0,0.0,,6.5,,126.354976,33.261089
063531B010,2019-02-11,2.1,4.0,0.4,64.2,,0.0,0.0,,4.6,,126.354976,33.261089
063531B010,2019-02-12,3.8,11.9,-4.7,57.1,,0.0,0.0,,15.3,,126.354976,33.261089
063531B010,2019-02-13,5.9,11.2,1.9,49.1,,0.0,0.0,,16.7,,126.354976,33.261089
063531B010,2019-02-14,5.2,11.6,-0.2,58.8,,0.0,0.0,,10.0,,126.354976,33.261089
063531B010,2019-02-15,4.7,8.4,-0.3,81.4,,0.0,1.0,,4.1,,126.354976,33.261089
063531B010,2019-02-16,2.8,5.1,0.9,65.1,,0.0,0.0,,7.3,,126.354976,33.261089
063531B010,2019-02-17,3.1,7.4,0.7,60.0,,0.0,0.0,,18.2,,126.354976,33.261089
063531B010,2019-02-18,6.2,10.0,0.5,78.0,,0.0,2.5,,3.5,,126.354976,33.261089
063531B010,2019-02-19,9.3,16.1,2.8,89.1,,0.0,10.0,,8.3,,126.354976,33.261089
063531B010,2019-02-20,6.3,10.3,2.8,64.0,,0.0,0.0,,13.5,,126.354976,33.261089
063531B010,2019-02-21,7.3,12.9,4.0,60.2,,0.0,0.0,,13.9,,126.354976,33.261089
063531B010,2019-02-22,6.8,13.4,2.6,78.3,,0.0,1.5,,4.8,,126.354976,33.261089
063531B010,2019-02-23,9.1,16.0,3.6,58.8,,0.0,0.0,,15.8,,126.354976,33.261089
063531B010,2019-02-24,8.6,15.9,0.7,61.5,,0.0,0.0,,14.6,,126.354976,33.261089
063531B010,2019-02-25,9.0,16.4,2.6,52.3,,0.0,0.0,,18.2,,126.354976,33.261089
063531B010,2019-02-26,10.3,18.4,4.6,35.1,,0.0,0.0,,18.0,,126.354976,33.261089
063531B010,2019-02-27,8.9,12.4,5.7,77.2,,0.0,1.0,,2.6,,126.354976,33.261089
063531B010,2019-02-28,9.5,15.2,5.5,65.1,,0.0,0.0,,9.5,,126.354976,33.261089
063531B010,2019-03-01,8.9,15.9,4.6,43.4,,0.0,0.0,,16.0,,126.354976,33.261089
063531B010,2019-03-02,8.8,13.7,3.2,76.3,,0.0,1.5,,3.6,,126.354976,33.261089
063531B010,2019-03-03,10.1,14.0,7.5,88.3,,0.0,3.5,,5.3,,126.354976,33.261089
063531B010,2019-03-04,8.5,12.8,5.5,77.5,,0.0,1.0,,14.5,,126.354976,33.261089
063531B010,2019-03-05,9.5,16.5,1.1,58.1,,0.0,1.5,,9.8,,126.354976,33.261089
